t,x,y,speed
38.0167,-0.0004,0.0000,0.0001
38.0333,-0.0004,0.0000,0.0000
38.0500,-0.0004,0.0000,0.0001
38.0667,-0.0004,0.0000,0.0001
38.0833,-0.0004,0.0000,0.0000
38.1000,-0.0004,0.0000,0.0000
38.1167,-0.0004,0.0000,0.0000
38.1333,-0.0004,0.0000,0.0000
38.1500,-0.0004,0.0000,0.0001
38.1667,-0.0004,0.0000,0.0001
38.1833,-0.0004,0.0000,0.0000
38.2000,-0.0004,0.0000,0.0000
38.2167,-0.0004,0.0000,0.0000
38.2333,-0.0004,0.0000,0.0000
38.2500,-0.0004,0.0000,0.0000
38.2667,-0.0004,0.0000,0.0000
38.2833,-0.0004,0.0000,0.0000
38.3000,-0.0004,0.0000,0.0000
38.3167,-0.0004,0.0000,0.0000
38.3333,-0.0004,0.0000,0.0000
38.3500,-0.0004,0.0000,0.0000
38.3667,-0.0004,0.0000,0.0000
38.3833,-0.0004,0.0000,0.0001
38.4000,-0.0004,0.0000,0.0001
38.4167,-0.0004,0.0000,0.0001
38.4333,-0.0004,0.0000,0.0001
38.4500,-0.0004,0.0000,0.0001
38.4667,-0.0004,0.0000,0.0001
38.4833,-0.0004,0.0000,0.0000
38.5000,-0.0004,0.0000,0.0001
38.5167,-0.0004,-0.0000,0.0001
38.5333,-0.0004,0.0000,0.0000
38.5500,-0.0004,0.0000,0.0000
38.5667,-0.0004,0.0000,0.0001
38.5833,-0.0004,0.0000,0.0000
38.6000,-0.0004,0.0000,0.0001
38.6167,-0.0004,0.0000,0.0000
38.6333,-0.0004,0.0000,0.0000
38.6500,-0.0004,0.0000,0.0000
38.6667,-0.0004,0.0000,0.0000
38.6833,-0.0004,0.0000,0.0000
38.7000,-0.0004,0.0000,0.0000
38.7167,-0.0004,0.0000,0.0000
38.7333,-0.0005,0.0000,0.0000
38.7500,-0.0005,0.0000,0.0000
38.7667,-0.0005,-0.0000,0.0000
38.7833,-0.0005,0.0000,0.0001
38.8000,-0.0005,0.0000,0.0000
38.8167,-0.0005,0.0000,0.0000
38.8333,-0.0005,0.0000,0.0000
38.8500,-0.0005,0.0000,0.0000
38.8667,-0.0005,0.0000,0.0000
38.8833,-0.0005,0.0000,0.0000
38.9000,-0.0005,0.0000,0.0000
38.9167,-0.0005,0.0000,0.0000
38.9333,-0.0005,0.0000,0.0000
38.9500,-0.0005,0.0000,0.0000
38.9667,-0.0005,0.0000,0.0001
38.9833,-0.0005,0.0000,0.0000
39.0000,-0.0005,0.0000,0.0000
39.0167,-0.0005,-0.0000,0.0000
39.0333,-0.0005,0.0000,0.0000
39.0500,-0.0005,0.0000,0.0000
39.0667,-0.0005,0.0000,0.0001
39.0833,-0.0005,0.0000,0.0000
39.1000,-0.0005,0.0000,0.0000
39.1167,-0.0005,0.0000,0.0000
39.1333,-0.0005,0.0000,0.0001
39.1500,-0.0005,0.0000,0.0000
39.1667,-0.0005,0.0000,0.0000
39.1833,-0.0005,0.0000,0.0000
39.2000,-0.0005,0.0000,0.0001
39.2167,-0.0005,0.0000,0.0000
39.2333,-0.0005,0.0000,0.0000
39.2500,-0.0005,0.0000,0.0001
39.2667,-0.0005,-0.0000,0.0000
39.2833,-0.0005,0.0000,0.0000
39.3000,-0.0005,0.0000,0.0000
39.3167,-0.0005,0.0000,0.0000
39.3333,-0.0005,0.0000,0.0000
39.3500,-0.0005,0.0000,0.0000
39.3667,-0.0005,0.0000,0.0001
39.3833,-0.0005,0.0000,0.0001
39.4000,-0.0005,0.0000,0.0000
39.4167,-0.0005,0.0000,0.0001
39.4333,-0.0005,0.0000,0.0000
39.4500,-0.0005,0.0000,0.0000
39.4667,-0.0005,0.0000,0.0000
39.4833,-0.0005,0.0000,0.0000
39.5000,-0.0005,0.0000,0.0000
39.5167,-0.0005,-0.0000,0.0000
39.5333,-0.0005,0.0000,0.0000
39.5500,-0.0005,0.0000,0.0000
39.5667,-0.0005,0.0000,0.0000
39.5833,-0.0005,0.0000,0.0000
39.6000,-0.0005,0.0000,0.0000
39.6167,-0.0005,0.0000,0.0001
39.6333,-0.0005,0.0000,0.0000
39.6500,-0.0005,0.0000,0.0001
39.6667,-0.0005,0.0000,0.0000
39.6833,-0.0005,0.0000,0.0000
39.7000,-0.0005,0.0000,0.0001
39.7167,-0.0005,0.0000,0.0000
39.7333,-0.0005,0.0000,0.0000
39.7500,-0.0005,0.0000,0.0000
39.7667,-0.0005,-0.0000,0.0000
39.7833,-0.0005,0.0000,0.0000
39.8000,-0.0005,0.0000,0.0000
39.8167,-0.0005,0.0000,0.0000
39.8333,-0.0005,0.0000,0.0000
39.8500,-0.0005,0.0000,0.0000
39.8667,-0.0005,0.0000,0.0000
39.8833,-0.0005,0.0000,0.0001
39.9000,-0.0005,0.0000,0.0000
39.9167,-0.0005,0.0000,0.0001
39.9333,-0.0005,0.0000,0.0000
39.9500,-0.0005,0.0000,0.0000
39.9667,-0.0005,0.0000,0.0000
39.9833,-0.0005,0.0000,0.0000
40.0000,-0.0005,0.0000,0.0001
40.0167,-0.0005,-0.0000,0.0000
40.0333,-0.0005,0.0000,0.0000
40.0500,-0.0005,0.0000,0.0000
40.0667,-0.0005,0.0000,0.0000
40.0833,-0.0005,0.0000,0.0000
40.1000,-0.0005,0.0000,0.0000
40.1167,-0.0005,0.0000,0.0000
40.1333,-0.0005,0.0000,0.0001
40.1500,-0.0005,0.0000,0.0000
40.1667,-0.0005,0.0000,0.0000
40.1833,-0.0005,0.0000,0.0000
40.2000,-0.0005,0.0000,0.0001
40.2167,-0.0005,0.0000,0.0000
40.2333,-0.0005,0.0000,0.0001
40.2500,-0.0005,0.0000,0.0000
40.2667,-0.0005,-0.0000,0.0000
40.2833,-0.0005,0.0000,0.0000
40.3000,-0.0005,0.0000,0.0000
40.3167,-0.0005,0.0000,0.0000
40.3333,-0.0005,0.0000,0.0001
40.3500,-0.0005,0.0000,0.0001
40.3667,-0.0005,0.0000,0.0001
40.3833,-0.0005,0.0000,0.0000
40.4000,-0.0005,0.0000,0.0000
40.4167,-0.0005,0.0000,0.0000
40.4333,-0.0005,0.0000,0.0001
40.4500,-0.0005,0.0000,0.0000
40.4667,-0.0005,0.0000,0.0001
40.4833,-0.0005,0.0000,0.0001
40.5000,-0.0005,-0.0000,0.0000
40.5167,-0.0005,0.0000,0.0001
40.5333,-0.0005,0.0000,0.0000
40.5500,-0.0005,0.0000,0.0001
40.5667,-0.0005,0.0000,0.0000
40.5833,-0.0005,0.0000,0.0000
40.6000,-0.0005,0.0000,0.0000
40.6167,-0.0005,0.0000,0.0001
40.6333,-0.0005,0.0000,0.0000
40.6500,-0.0005,0.0000,0.0001
40.6667,-0.0005,0.0000,0.0000
40.6833,-0.0005,0.0000,0.0000
40.7000,-0.0005,0.0000,0.0000
40.7167,-0.0005,0.0000,0.0000
40.7333,-0.0005,0.0000,0.0000
40.7500,-0.0005,-0.0000,0.0000
40.7667,-0.0005,0.0000,0.0001
40.7833,-0.0005,0.0000,0.0000
40.8000,-0.0005,0.0000,0.0000
40.8167,-0.0005,0.0000,0.0001
40.8333,-0.0005,0.0000,0.0000
40.8500,-0.0005,0.0000,0.0000
40.8667,-0.0005,0.0000,0.0000
40.8833,-0.0005,0.0000,0.0000
40.9000,-0.0005,0.0000,0.0000
40.9167,-0.0005,0.0000,0.0001
40.9333,-0.0005,0.0000,0.0001
40.9500,-0.0005,0.0000,0.0000
40.9667,-0.0005,0.0000,0.0000
40.9833,-0.0005,-0.0000,0.0000
41.0000,-0.0005,0.0000,0.0000
41.0167,-0.0005,0.0000,0.0000
41.0333,-0.0005,0.0000,0.0000
41.0500,-0.0005,0.0000,0.0000
41.0667,-0.0005,0.0000,0.0001
41.0833,-0.0005,0.0000,0.0000
41.1000,-0.0005,0.0000,0.0000
41.1167,-0.0005,0.0000,0.0001
41.1333,-0.0005,0.0000,0.0000
41.1500,-0.0005,0.0000,0.0001
41.1667,-0.0005,0.0000,0.0000
41.1833,-0.0005,0.0000,0.0000
41.2000,-0.0005,0.0000,0.0001
41.2167,-0.0005,0.0000,0.0001
41.2333,-0.0005,-0.0000,0.0000
41.2500,-0.0005,0.0000,0.0000
41.2667,-0.0005,0.0000,0.0000
41.2833,-0.0005,0.0000,0.0001
41.3000,-0.0005,0.0000,0.0000
41.3167,-0.0005,0.0000,0.0000
41.3333,-0.0005,0.0000,0.0000
41.3500,-0.0005,0.0000,0.0001
41.3667,-0.0005,0.0000,0.0000
41.3833,-0.0005,0.0000,0.0001
41.4000,-0.0005,0.0000,0.0000
41.4167,-0.0005,0.0000,0.0000
41.4333,-0.0005,0.0000,0.0001
41.4500,-0.0005,0.0000,0.0000
41.4667,-0.0005,-0.0000,0.0000
41.4833,-0.0005,-0.0000,0.0000
41.5000,-0.0005,0.0000,0.0000
41.5167,-0.0005,0.0000,0.0000
41.5333,-0.0005,0.0000,0.0001
41.5500,-0.0005,0.0000,0.0000
41.5667,-0.0005,0.0000,0.0000
41.5833,-0.0005,0.0000,0.0000
41.6000,-0.0005,0.0000,0.0001
41.6167,-0.0005,0.0000,0.0001
41.6333,-0.0005,0.0000,0.0000
41.6500,-0.0005,0.0000,0.0000
41.6667,-0.0005,0.0000,0.0001
41.6833,-0.0005,0.0000,0.0001
41.7000,-0.0005,-0.0000,0.0000
41.7167,-0.0005,-0.0000,0.0001
41.7333,-0.0005,0.0000,0.0001
41.7500,-0.0005,0.0000,0.0000
41.7667,-0.0005,0.0000,0.0000
41.7833,-0.0005,0.0000,0.0001
41.8000,-0.0005,0.0000,0.0001
41.8167,-0.0005,0.0000,0.0000
41.8333,-0.0005,0.0000,0.0000
41.8500,-0.0005,0.0000,0.0001
41.8667,-0.0005,0.0000,0.0000
41.8833,-0.0005,0.0000,0.0000
41.9000,-0.0005,0.0000,0.0000
41.9167,-0.0005,0.0000,0.0000
41.9333,-0.0005,-0.0000,0.0000
41.9500,-0.0005,-0.0000,0.0000
41.9667,-0.0005,0.0000,0.0000
41.9833,-0.0005,0.0000,0.0000
42.0000,-0.0005,0.0000,0.0000
42.0167,-0.0005,0.0000,0.0001
42.0333,-0.0005,0.0000,0.0001
42.0500,-0.0005,0.0000,0.0000
42.0667,-0.0005,0.0000,0.0000
42.0833,-0.0005,0.0000,0.0000
42.1000,-0.0005,0.0000,0.0000
42.1167,-0.0005,0.0000,0.0000
42.1333,-0.0005,0.0000,0.0000
42.1500,-0.0005,0.0000,0.0001
42.1667,-0.0005,-0.0000,0.0000
42.1833,-0.0005,-0.0000,0.0000
42.2000,-0.0005,0.0000,0.0000
42.2167,-0.0005,0.0000,0.0001
42.2333,-0.0005,0.0000,0.0000
42.2500,-0.0005,0.0000,0.0000
42.2667,-0.0005,0.0000,0.0000
42.2833,-0.0005,0.0000,0.0000
42.3000,-0.0005,0.0000,0.0000
42.3167,-0.0005,0.0000,0.0000
42.3333,-0.0005,0.0000,0.0000
42.3500,-0.0005,0.0000,0.0000
42.3667,-0.0005,0.0000,0.0001
42.3833,-0.0005,0.0000,0.0000
42.4000,-0.0005,-0.0000,0.0000
42.4167,-0.0005,-0.0000,0.0000
42.4333,-0.0005,0.0000,0.0000
42.4500,-0.0005,0.0000,0.0000
42.4667,-0.0005,0.0000,0.0000
42.4833,-0.0005,0.0000,0.0000
42.5000,-0.0005,0.0000,0.0000
42.5167,-0.0005,0.0000,0.0000
42.5333,0.0010,-0.0000,0.0938
42.5500,0.0042,0.0000,0.1915
42.5667,0.0090,-0.0000,0.2891
42.5833,0.0154,-0.0000,0.3868
42.6000,0.0234,-0.0000,0.4844
42.6167,0.0330,-0.0000,0.5821
42.6333,0.0442,-0.0001,0.6798
42.6500,0.0570,-0.0001,0.7774
42.6667,0.0706,-0.0002,0.8325
42.6833,0.0845,-0.0003,0.8348
42.7000,0.0984,-0.0003,0.8348
42.7167,0.1123,-0.0004,0.8348
42.7333,0.1263,-0.0004,0.8348
42.7500,0.1402,-0.0005,0.8348
42.7667,0.1541,-0.0006,0.8348
42.7833,0.1680,-0.0006,0.8348
42.8000,0.1819,-0.0007,0.8348
42.8167,0.1958,-0.0007,0.8348
42.8333,0.2097,-0.0008,0.8348
42.8500,0.2236,-0.0009,0.8348
42.8667,0.2376,-0.0009,0.8348
42.8833,0.2515,-0.0010,0.8348
42.9000,0.2654,-0.0010,0.8348
42.9167,0.2793,-0.0011,0.8348
42.9333,0.2932,-0.0012,0.8348
42.9500,0.3071,-0.0012,0.8348
42.9667,0.3210,-0.0013,0.8348
42.9833,0.3349,-0.0013,0.8348
43.0000,0.3489,-0.0014,0.8348
43.0167,0.3628,-0.0015,0.8348
43.0333,0.3767,-0.0015,0.8348
43.0500,0.3906,-0.0016,0.8348
43.0667,0.4045,-0.0016,0.8348
43.0833,0.4184,-0.0017,0.8348
43.1000,0.4323,-0.0018,0.8348
43.1167,0.4462,-0.0018,0.8348
43.1333,0.4602,-0.0019,0.8348
43.1500,0.4741,-0.0019,0.8348
43.1667,0.4880,-0.0020,0.8348
43.1833,0.5019,-0.0021,0.8348
43.2000,0.5158,-0.0021,0.8349
43.2167,0.5297,-0.0022,0.8349
43.2333,0.5436,-0.0023,0.8348
43.2500,0.5576,-0.0023,0.8348
43.2667,0.5715,-0.0024,0.8349
43.2833,0.5854,-0.0024,0.8348
43.3000,0.5993,-0.0025,0.8348
43.3167,0.6132,-0.0026,0.8348
43.3333,0.6271,-0.0026,0.8349
43.3500,0.6410,-0.0027,0.8349
43.3667,0.6550,-0.0027,0.8348
43.3833,0.6689,-0.0028,0.8348
43.4000,0.6828,-0.0029,0.8349
43.4167,0.6967,-0.0029,0.8349
43.4333,0.7106,-0.0030,0.8349
43.4500,0.7245,-0.0030,0.8348
43.4667,0.7384,-0.0031,0.8349
43.4833,0.7523,-0.0032,0.8349
43.5000,0.7663,-0.0032,0.8349
43.5167,0.7802,-0.0033,0.8349
43.5333,0.7941,-0.0033,0.8348
43.5500,0.8080,-0.0034,0.8349
43.5667,0.8219,-0.0035,0.8349
43.5833,0.8358,-0.0035,0.8349
43.6000,0.8497,-0.0036,0.8349
43.6167,0.8637,-0.0036,0.8349
43.6333,0.8776,-0.0037,0.8349
43.6500,0.8915,-0.0038,0.8348
43.6667,0.9054,-0.0038,0.8349
43.6833,0.9193,-0.0039,0.8348
43.7000,0.9332,-0.0040,0.8348
43.7167,0.9471,-0.0040,0.8348
43.7333,0.9611,-0.0041,0.8349
43.7500,0.9750,-0.0041,0.8349
43.7667,0.9889,-0.0042,0.8349
43.7833,1.0028,-0.0043,0.8347
43.8000,1.0167,-0.0043,0.8347
43.8167,1.0306,-0.0044,0.8347
43.8333,1.0445,-0.0044,0.8347
43.8500,1.0584,-0.0045,0.8348
43.8667,1.0724,-0.0046,0.8347
43.8833,1.0863,-0.0046,0.8347
43.9000,1.1002,-0.0047,0.8348
43.9167,1.1141,-0.0047,0.8348
43.9333,1.1280,-0.0048,0.8347
43.9500,1.1419,-0.0049,0.8348
43.9667,1.1558,-0.0049,0.8347
43.9833,1.1697,-0.0050,0.8347
44.0000,1.1837,-0.0050,0.8347
44.0167,1.1976,-0.0051,0.8348
44.0333,1.2115,-0.0052,0.8347
44.0500,1.2254,-0.0052,0.8348
44.0667,1.2393,-0.0053,0.8347
44.0833,1.2532,-0.0054,0.8348
44.1000,1.2671,-0.0054,0.8347
44.1167,1.2810,-0.0055,0.8347
44.1333,1.2949,-0.0055,0.8347
44.1500,1.3089,-0.0056,0.8347
44.1667,1.3228,-0.0057,0.8347
44.1833,1.3367,-0.0057,0.8347
44.2000,1.3506,-0.0058,0.8347
44.2167,1.3645,-0.0058,0.8347
44.2333,1.3784,-0.0059,0.8348
44.2500,1.3923,-0.0060,0.8348
44.2667,1.4062,-0.0060,0.8347
44.2833,1.4202,-0.0061,0.8348
44.3000,1.4341,-0.0061,0.8348
44.3167,1.4480,-0.0062,0.8347
44.3333,1.4619,-0.0063,0.8348
44.3500,1.4758,-0.0063,0.8347
44.3667,1.4897,-0.0064,0.8348
44.3833,1.5036,-0.0065,0.8347
44.4000,1.5175,-0.0065,0.8348
44.4167,1.5315,-0.0066,0.8348
44.4333,1.5454,-0.0066,0.8347
44.4500,1.5593,-0.0067,0.8348
44.4667,1.5732,-0.0068,0.8348
44.4833,1.5871,-0.0068,0.8347
44.5000,1.6010,-0.0069,0.8347
44.5167,1.6149,-0.0069,0.8348
44.5333,1.6288,-0.0070,0.8347
44.5500,1.6428,-0.0071,0.8347
44.5667,1.6567,-0.0071,0.8347
44.5833,1.6706,-0.0072,0.8347
44.6000,1.6845,-0.0073,0.8348
44.6167,1.6984,-0.0073,0.8347
44.6333,1.7123,-0.0074,0.8348
44.6500,1.7262,-0.0074,0.8347
44.6667,1.7401,-0.0075,0.8347
44.6833,1.7541,-0.0076,0.8347
44.7000,1.7680,-0.0076,0.8347
44.7167,1.7819,-0.0077,0.8347
44.7333,1.7958,-0.0077,0.8347
44.7500,1.8097,-0.0078,0.8348
44.7667,1.8236,-0.0079,0.8348
44.7833,1.8375,-0.0079,0.8347
44.8000,1.8514,-0.0080,0.8347
44.8167,1.8653,-0.0080,0.8347
44.8333,1.8793,-0.0081,0.8347
44.8500,1.8932,-0.0082,0.8348
44.8667,1.9071,-0.0082,0.8348
44.8833,1.9210,-0.0083,0.8347
44.9000,1.9349,-0.0084,0.8347
44.9167,1.9488,-0.0084,0.8347
44.9333,1.9627,-0.0085,0.8347
44.9500,1.9766,-0.0085,0.8347
44.9667,1.9906,-0.0086,0.8348
44.9833,2.0045,-0.0087,0.8345
45.0000,2.0184,-0.0087,0.8345
45.0167,2.0323,-0.0088,0.8345
45.0333,2.0462,-0.0088,0.8345
45.0500,2.0601,-0.0089,0.8346
45.0667,2.0740,-0.0090,0.8345
45.0833,2.0879,-0.0090,0.8345
45.1000,2.1018,-0.0091,0.8345
45.1167,2.1157,-0.0092,0.8345
45.1333,2.1296,-0.0092,0.8345
45.1500,2.1436,-0.0093,0.8345
45.1667,2.1575,-0.0093,0.8345
45.1833,2.1714,-0.0094,0.8345
45.2000,2.1853,-0.0095,0.8345
45.2167,2.1992,-0.0095,0.8345
45.2333,2.2131,-0.0096,0.8345
45.2500,2.2270,-0.0096,0.8345
45.2667,2.2409,-0.0097,0.8345
45.2833,2.2548,-0.0098,0.8345
45.3000,2.2687,-0.0098,0.8345
45.3167,2.2826,-0.0099,0.8345
45.3333,2.2966,-0.0100,0.8345
45.3500,2.3105,-0.0100,0.8345
45.3667,2.3244,-0.0101,0.8345
45.3833,2.3383,-0.0101,0.8345
45.4000,2.3522,-0.0102,0.8345
45.4167,2.3661,-0.0103,0.8345
45.4333,2.3800,-0.0103,0.8345
45.4500,2.3939,-0.0104,0.8345
45.4667,2.4078,-0.0104,0.8345
45.4833,2.4217,-0.0105,0.8345
45.5000,2.4356,-0.0106,0.8345
45.5167,2.4495,-0.0106,0.8345
45.5333,2.4635,-0.0107,0.8345
45.5500,2.4774,-0.0108,0.8345
45.5667,2.4913,-0.0108,0.8345
45.5833,2.5052,-0.0109,0.8345
45.6000,2.5191,-0.0109,0.8345
45.6167,2.5330,-0.0110,0.8345
45.6333,2.5469,-0.0111,0.8345
45.6500,2.5608,-0.0111,0.8345
45.6667,2.5747,-0.0112,0.8345
45.6833,2.5886,-0.0113,0.8345
45.7000,2.6025,-0.0113,0.8345
45.7167,2.6164,-0.0114,0.8345
45.7333,2.6304,-0.0114,0.8345
45.7500,2.6443,-0.0115,0.8345
45.7667,2.6582,-0.0116,0.8345
45.7833,2.6721,-0.0116,0.8345
45.8000,2.6860,-0.0117,0.8345
45.8167,2.6999,-0.0117,0.8345
45.8333,2.7138,-0.0118,0.8345
45.8500,2.7277,-0.0119,0.8345
45.8667,2.7416,-0.0119,0.8345
45.8833,2.7555,-0.0120,0.8345
45.9000,2.7694,-0.0121,0.8345
45.9167,2.7834,-0.0121,0.8345
45.9333,2.7973,-0.0122,0.8345
45.9500,2.8112,-0.0122,0.8345
45.9667,2.8251,-0.0123,0.8345
45.9833,2.8390,-0.0124,0.8345
46.0000,2.8529,-0.0124,0.8345
46.0167,2.8668,-0.0125,0.8345
46.0333,2.8807,-0.0125,0.8345
46.0500,2.8946,-0.0126,0.8345
46.0667,2.9085,-0.0127,0.8345
46.0833,2.9224,-0.0127,0.8345
46.1000,2.9363,-0.0128,0.8345
46.1167,2.9503,-0.0129,0.8345
46.1333,2.9642,-0.0129,0.8345
46.1500,2.9781,-0.0130,0.8345
46.1667,2.9920,-0.0130,0.8345
46.1833,3.0059,-0.0131,0.8345
46.2000,3.0198,-0.0132,0.8345
46.2167,3.0337,-0.0132,0.8346
46.2333,3.0476,-0.0133,0.8345
46.2500,3.0615,-0.0134,0.8345
46.2667,3.0754,-0.0134,0.8345
46.2833,3.0893,-0.0135,0.8345
46.3000,3.1032,-0.0135,0.8345
46.3167,3.1172,-0.0136,0.8345
46.3333,3.1311,-0.0137,0.8345
46.3500,3.1450,-0.0137,0.8345
46.3667,3.1589,-0.0138,0.8345
46.3833,3.1728,-0.0139,0.8345
46.4000,3.1867,-0.0139,0.8345
46.4167,3.2006,-0.0140,0.8345
46.4333,3.2145,-0.0140,0.8345
46.4500,3.2284,-0.0141,0.8345
46.4667,3.2423,-0.0142,0.8345
46.4833,3.2562,-0.0142,0.8345
46.5000,3.2701,-0.0143,0.8346
46.5167,3.2841,-0.0143,0.8346
46.5333,3.2980,-0.0144,0.8345
46.5500,3.3119,-0.0145,0.8345
46.5667,3.3258,-0.0145,0.8345
46.5833,3.3397,-0.0146,0.8345
46.6000,3.3536,-0.0147,0.8345
46.6167,3.3675,-0.0147,0.8345
46.6333,3.3814,-0.0148,0.8345
46.6500,3.3953,-0.0148,0.8345
46.6667,3.4092,-0.0149,0.8345
46.6833,3.4231,-0.0150,0.8345
46.7000,3.4371,-0.0150,0.8345
46.7167,3.4510,-0.0151,0.8345
46.7333,3.4649,-0.0152,0.8345
46.7500,3.4788,-0.0152,0.8345
46.7667,3.4927,-0.0153,0.8345
46.7833,3.5066,-0.0153,0.8345
46.8000,3.5205,-0.0154,0.8345
46.8167,3.5344,-0.0155,0.8345
46.8333,3.5483,-0.0155,0.8345
46.8500,3.5622,-0.0156,0.8345
46.8667,3.5761,-0.0157,0.8345
46.8833,3.5900,-0.0157,0.8345
46.9000,3.6040,-0.0158,0.8345
46.9167,3.6179,-0.0158,0.8346
46.9333,3.6318,-0.0159,0.8346
46.9500,3.6457,-0.0160,0.8345
46.9667,3.6596,-0.0160,0.8345
46.9833,3.6735,-0.0161,0.8345
47.0000,3.6874,-0.0162,0.8345
47.0167,3.7013,-0.0162,0.8345
47.0333,3.7152,-0.0163,0.8345
47.0500,3.7291,-0.0163,0.8345
47.0667,3.7430,-0.0164,0.8345
47.0833,3.7569,-0.0165,0.8345
47.1000,3.7709,-0.0165,0.8345
47.1167,3.7848,-0.0166,0.8345
47.1333,3.7987,-0.0167,0.8345
47.1500,3.8126,-0.0167,0.8345
47.1667,3.8265,-0.0168,0.8345
47.1833,3.8404,-0.0168,0.8345
47.2000,3.8543,-0.0169,0.8345
47.2167,3.8682,-0.0170,0.8345
47.2333,3.8821,-0.0170,0.8345
47.2500,3.8960,-0.0171,0.8345
47.2667,3.9099,-0.0172,0.8345
47.2833,3.9238,-0.0172,0.8345
47.3000,3.9378,-0.0173,0.8345
47.3167,3.9517,-0.0173,0.8345
47.3333,3.9656,-0.0174,0.8345
47.3500,3.9795,-0.0175,0.8345
47.3667,3.9934,-0.0175,0.8345
47.3833,4.0073,-0.0176,0.8343
47.4000,4.0212,-0.0177,0.8341
47.4167,4.0351,-0.0177,0.8341
47.4333,4.0490,-0.0178,0.8341
47.4500,4.0629,-0.0178,0.8341
47.4667,4.0768,-0.0179,0.8341
47.4833,4.0907,-0.0180,0.8341
47.5000,4.1046,-0.0180,0.8341
47.5167,4.1185,-0.0181,0.8342
47.5333,4.1324,-0.0182,0.8341
47.5500,4.1463,-0.0182,0.8341
47.5667,4.1602,-0.0183,0.8342
47.5833,4.1741,-0.0183,0.8341
47.6000,4.1880,-0.0184,0.8341
47.6167,4.2019,-0.0185,0.8341
47.6333,4.2158,-0.0185,0.8341
47.6500,4.2297,-0.0186,0.8341
47.6667,4.2436,-0.0187,0.8341
47.6833,4.2575,-0.0187,0.8342
47.7000,4.2714,-0.0188,0.8341
47.7167,4.2853,-0.0188,0.8341
47.7333,4.2992,-0.0189,0.8341
47.7500,4.3131,-0.0190,0.8342
47.7667,4.3270,-0.0190,0.8341
47.7833,4.3409,-0.0191,0.8341
47.8000,4.3548,-0.0192,0.8341
47.8167,4.3687,-0.0192,0.8341
47.8333,4.3826,-0.0193,0.8340
47.8500,4.3965,-0.0193,0.8341
47.8667,4.4104,-0.0194,0.8341
47.8833,4.4243,-0.0195,0.8341
47.9000,4.4382,-0.0195,0.8341
47.9167,4.4521,-0.0196,0.8341
47.9333,4.4660,-0.0197,0.8340
47.9500,4.4799,-0.0197,0.8341
47.9667,4.4938,-0.0198,0.8341
47.9833,4.5077,-0.0199,0.8341
48.0000,4.5216,-0.0199,0.8341
48.0167,4.5355,-0.0200,0.8341
48.0333,4.5494,-0.0200,0.8342
48.0500,4.5633,-0.0201,0.8341
48.0667,4.5772,-0.0202,0.8341
48.0833,4.5911,-0.0202,0.8340
48.1000,4.6051,-0.0203,0.8341
48.1167,4.6190,-0.0204,0.8341
48.1333,4.6329,-0.0204,0.8342
48.1500,4.6468,-0.0205,0.8341
48.1667,4.6607,-0.0205,0.8341
48.1833,4.6746,-0.0206,0.8341
48.2000,4.6885,-0.0207,0.8341
48.2167,4.7024,-0.0207,0.8342
48.2333,4.7163,-0.0208,0.8341
48.2500,4.7302,-0.0209,0.8341
48.2667,4.7441,-0.0209,0.8342
48.2833,4.7580,-0.0210,0.8341
48.3000,4.7719,-0.0210,0.8341
48.3167,4.7858,-0.0211,0.8341
48.3333,4.7997,-0.0212,0.8342
48.3500,4.8136,-0.0212,0.8341
48.3667,4.8275,-0.0213,0.8341
48.3833,4.8414,-0.0214,0.8341
48.4000,4.8553,-0.0214,0.8341
48.4167,4.8692,-0.0215,0.8341
48.4333,4.8831,-0.0216,0.8341
48.4500,4.8970,-0.0216,0.8341
48.4667,4.9109,-0.0217,0.8341
48.4833,4.9248,-0.0217,0.8342
48.5000,4.9387,-0.0218,0.8341
48.5167,4.9526,-0.0219,0.8341
48.5333,4.9665,-0.0219,0.8340
48.5500,4.9804,-0.0220,0.8341
48.5667,4.9943,-0.0221,0.8341
48.5833,5.0082,-0.0221,0.8340
48.6000,5.0221,-0.0222,0.8341
48.6167,5.0360,-0.0222,0.8341
48.6333,5.0499,-0.0223,0.8342
48.6500,5.0638,-0.0224,0.8341
48.6667,5.0777,-0.0224,0.8341
48.6833,5.0916,-0.0225,0.8341
48.7000,5.1055,-0.0226,0.8341
48.7167,5.1194,-0.0226,0.8341
48.7333,5.1333,-0.0227,0.8341
48.7500,5.1472,-0.0228,0.8341
48.7667,5.1611,-0.0228,0.8340
48.7833,5.1750,-0.0229,0.8341
48.8000,5.1889,-0.0229,0.8341
48.8167,5.2028,-0.0230,0.8342
48.8333,5.2167,-0.0231,0.8341
48.8500,5.2306,-0.0231,0.8341
48.8667,5.2445,-0.0232,0.8341
48.8833,5.2584,-0.0233,0.8341
48.9000,5.2723,-0.0233,0.8341
48.9167,5.2862,-0.0234,0.8341
48.9333,5.3001,-0.0234,0.8341
48.9500,5.3140,-0.0235,0.8342
48.9667,5.3279,-0.0236,0.8341
48.9833,5.3418,-0.0236,0.8341
49.0000,5.3557,-0.0237,0.8342
49.0167,5.3696,-0.0238,0.8341
49.0333,5.3835,-0.0238,0.8341
49.0500,5.3974,-0.0239,0.8342
49.0667,5.4113,-0.0240,0.8341
49.0833,5.4252,-0.0240,0.8341
