t,x,y,yaw,wz,cmd_w,phase
59.699999999,33.9923210144043,40.82938766479492,1.3743366826284085,1.199548602104187,0.0,step_1.5_rest
59.716666666,33.992435455322266,40.829647064208984,1.3923153745687056,1.0671195983886719,0.0,step_1.5_rest
59.733333333,33.99254608154297,40.829830169677734,1.4080156990997768,0.9317514300346375,0.0,step_1.5_rest
59.749999999,33.99266052246094,40.82999801635742,1.4214769639586584,0.796203076839447,0.0,step_1.5_rest
59.766666666,33.99277114868164,40.83015823364258,1.4326718424373466,0.6597188115119934,0.0,step_1.5_rest
59.783333333,33.992855072021484,40.83030700683594,1.4416135098750424,0.5217618942260742,0.0,step_1.5_rest
59.799999999,33.99294662475586,40.83039474487305,1.4483345065672677,0.3851521909236908,0.0,step_1.5_rest
59.816666666,33.993019104003906,40.83049774169922,1.4528647301272215,0.24886982142925262,0.0,step_1.5_rest
59.833333333,33.9930419921875,40.83060073852539,1.4554398359098368,0.11021539568901062,0.0,step_1.5_rest
59.849999999,33.9930419921875,40.830684661865234,1.4564110299751287,0.035571396350860596,0.0,step_1.5_rest
59.866666666,33.99310302734375,40.83070755004883,1.4565952155897843,0.008336012251675129,0.0,step_1.5_rest
59.883333333,33.99314498901367,40.830711364746094,1.4565523977331754,-0.003124503418803215,0.0,step_1.5_rest
59.899999999,33.993099212646484,40.83071517944336,1.456617578805463,-0.001703746966086328,0.0,step_1.5_rest
59.916666666,33.99302673339844,40.83072280883789,1.456699685546427,0.005840926431119442,0.0,step_1.5_rest
59.933333333,33.99306106567383,40.830711364746094,1.4566408907267139,0.0090996278449893,0.0,step_1.5_rest
59.949999999,33.993072509765625,40.830711364746094,1.4566287521774293,-0.0017866513226181269,0.0,step_1.5_rest
59.966666666,33.99304962158203,40.83071517944336,1.4566587905174666,-0.00010634713544277474,0.0,step_1.5_rest
59.983333333,33.99304962158203,40.83071517944336,1.4566589570224946,-0.00017805198149289936,0.0,step_1.5_rest
59.999999999,33.993064880371094,40.830711364746094,1.4566402641867908,-0.0023411200381815434,0.0,step_1.5_rest
60.016666666,33.99302291870117,40.830718994140625,1.456691209313565,0.0019524238305166364,0.0,step_1.5_rest
60.033333333,33.99308395385742,40.830711364746094,1.4566158127502251,-0.0024953491520136595,0.0,step_1.5_rest
60.049999999,33.993106842041016,40.83071517944336,1.4565757390521579,-0.005735315848141909,0.0,step_1.5_rest
60.066666666,33.99307632446289,40.83071517944336,1.4566121339835585,-0.0023838148918002844,0.0,step_1.5_rest
60.083333333,33.99308395385742,40.83071517944336,1.4565932831070791,-0.00310847582295537,0.0,step_1.5_rest
60.099999999,33.99308776855469,40.830718994140625,1.4565859441702982,0.0001496731856605038,0.0,step_1.5_rest
60.116666666,33.99309539794922,40.830718994140625,1.4565776345500172,-0.0018677311018109322,0.0,step_1.5_rest
60.133333333,33.993080139160156,40.830718994140625,1.4566030406798818,-0.00014330640260595828,0.0,step_1.5_rest
60.149999999,33.99309158325195,40.830718994140625,1.4565886518755213,-9.344842510472517e-06,0.0,step_1.5_rest
60.166666666,33.99309539794922,40.83071517944336,1.4565862524727053,-0.001825542189180851,0.0,step_1.5_rest
60.183333333,33.99302673339844,40.830726623535156,1.4566648648250093,0.0026934139896184206,0.0,step_1.5_rest
60.199999999,33.99308776855469,40.83071517944336,1.4565750943691247,-0.003716413164511323,0.0,step_1.5_rest
60.216666666,33.99308776855469,40.83071517944336,1.4565727037009968,0.00010178243246627972,0.0,step_1.5_rest
60.233333333,33.99309539794922,40.83071517944336,1.4565624718000167,7.068409468047321e-05,0.0,step_1.5_rest
60.249999999,33.99307632446289,40.83071517944336,1.4565875510176496,-0.00019102933583781123,0.0,step_1.5_rest
60.266666666,33.993072509765625,40.83071517944336,1.4565883254554943,-0.00011577353870961815,0.0,step_1.5_rest
60.283333333,33.993072509765625,40.830718994140625,1.4565867376753119,0.0009229974821209908,0.0,step_1.5_rest
60.299999999,33.993099212646484,40.83071517944336,1.456549539359119,-0.002000353066250682,0.0,step_1.5_rest
60.316666666,33.99307632446289,40.830718994140625,1.456578447276332,4.1273768147220835e-05,0.0,step_1.5_rest
60.333333333,33.993064880371094,40.83072280883789,1.4565912103441458,0.0009271834860555828,0.0,step_1.5_rest
60.349999999,33.99311065673828,40.83071517944336,1.4565274877779995,0.0005695557920262218,0.0,step_1.5_rest
60.366666666,33.99311447143555,40.83071517944336,1.456523175068888,-0.00011164477473357692,0.0,step_1.5_rest
60.383333333,33.99311447143555,40.83071517944336,1.4565244453633042,3.164437293889932e-05,0.0,step_1.5_rest
60.399999999,33.99311828613281,40.83071517944336,1.4565211022976243,-4.5525989662564825e-06,0.0,step_1.5_rest
60.416666666,33.99311828613281,40.83071517944336,1.4565156593504767,-0.001658000168390572,0.0,step_1.5_rest
60.433333333,33.99308395385742,40.830718994140625,1.456558318885599,0.0018834073562175035,0.0,step_1.5_rest
60.449999999,33.993133544921875,40.830711364746094,1.4564955405432702,-0.002703606616705656,0.0,step_1.5_rest
60.466666666,33.993186950683594,40.83070373535156,1.4564251002267878,-0.0066169979982078075,0.0,step_1.5_rest
60.483333333,33.993072509765625,40.83071517944336,1.4565314751626954,0.002544216811656952,0.0,step_1.5_rest
60.499999999,33.9931526184082,40.83070373535156,1.456437077952402,-0.0017373819136992097,0.0,step_1.5_rest
60.516666666,33.99313735961914,40.83070755004883,1.4564549565091371,-0.0013582099927589297,0.0,step_1.5_rest
60.533333333,33.99313735961914,40.83070755004883,1.4564546483303293,-1.1517740858835168e-06,0.0,step_1.5_rest
60.549999999,33.99313735961914,40.83070755004883,1.4564514551683645,0.0001568135485285893,0.0,step_1.5_rest
60.566666666,33.9931640625,40.83070755004883,1.4564177433895977,-0.002068430418148637,0.0,step_1.5_rest
60.583333333,33.993125915527344,40.83072280883789,1.4564749277298623,0.0018515258561819792,0.0,step_1.5_rest
60.599999999,33.993125915527344,40.83072280883789,1.4564779607021436,-0.010990780778229237,0.0,step_1.5_rest
60.616666666,33.99309539794922,40.830726623535156,1.4565137370396746,-0.00569956237450242,0.0,step_1.5_rest
60.633333333,33.993202209472656,40.830718994140625,1.4563882047482037,-0.004199931398034096,0.0,step_1.5_rest
60.649999999,33.993202209472656,40.830718994140625,1.456390118928568,-0.0016358086140826344,0.0,step_1.5_rest
60.666666666,33.993221282958984,40.83071517944336,1.456359459416101,-0.002522366354241967,0.0,step_1.5_rest
60.683333333,33.99318313598633,40.83072280883789,1.4564134359667176,1.7467613361077383e-05,0.0,step_1.5_rest
60.699999999,33.993263244628906,40.83070373535156,1.4562992384013451,-0.005889381282031536,0.0,step_1.5_rest
60.716666666,33.993289947509766,40.83069610595703,1.4562537141337037,-0.0034655400086194277,0.0,step_1.5_rest
60.733333333,33.99329376220703,40.83069610595703,1.4562492670428946,-0.00047927116975188255,0.0,step_1.5_rest
60.749999999,33.99330139160156,40.8306999206543,1.4562419200468826,-0.0016085783718153834,0.0,step_1.5_rest
60.766666666,33.993282318115234,40.8306999206543,1.4562684326793898,-3.631337312981486e-05,0.0,step_1.5_rest
60.783333333,33.99329376220703,40.8306999206543,1.4562495843498164,7.241772982524708e-05,0.0,step_1.5_rest
60.799999999,33.99330139160156,40.8306999206543,1.4562428725315686,-0.0018597651505842805,0.0,step_1.5_rest
60.816666666,33.993263244628906,40.83070373535156,1.45629412891043,0.0007432523416355252,0.0,step_1.5_rest
60.833333333,33.99333572387695,40.830692291259766,1.4561923991332661,-0.004773370921611786,0.0,step_1.5_rest
60.849999999,33.99333572387695,40.8306884765625,1.4561880950764774,-3.7363864976214245e-05,0.0,step_1.5_rest
60.866666666,33.99333572387695,40.830684661865234,1.456189851297143,1.1563362932065502e-05,0.0,step_1.5_rest
60.883333333,33.993316650390625,40.830692291259766,1.4562176497623485,0.001859924173913896,0.0,step_1.5_rest
60.899999999,33.993350982666016,40.8306884765625,1.4561737108187909,-0.0016302469884976745,0.0,step_1.5_rest
60.916666666,33.993350982666016,40.830684661865234,1.4561740279103954,0.00019145358237437904,0.0,step_1.5_rest
60.933333333,33.99332809448242,40.8306999206543,1.4562098007798476,0.0035443115048110485,0.0,step_1.5_rest
60.949999999,33.99336624145508,40.830692291259766,1.4561627131486952,-0.004520051646977663,0.0,step_1.5_rest
60.966666666,33.99337387084961,40.830692291259766,1.456153429151464,-0.004111317452043295,0.0,step_1.5_rest
60.983333333,33.993343353271484,40.8306999206543,1.4562037417361215,-0.009091435000300407,0.0,step_1.5_rest
60.999999999,33.993343353271484,40.8306999206543,1.4561970383130338,-6.623053195653483e-05,0.0,step_1.5_rest
61.016666666,33.99337387084961,40.830692291259766,1.4561553439498247,-0.0028666399884968996,0.0,step_1.5_rest
61.033333333,33.993370056152344,40.830692291259766,1.4561535775094232,-0.0033081448636949062,0.0,step_1.5_rest
61.049999999,33.99333572387695,40.83069610595703,1.4561911199659896,0.006845036055892706,0.0,step_1.5_rest
61.066666666,33.99335479736328,40.8306884765625,1.456160786006662,-0.0010819495655596256,0.0,step_1.5_rest
61.083333333,33.99334716796875,40.830684661865234,1.4561644512723122,0.0013018447207286954,0.0,step_1.5_rest
61.099999999,33.993370056152344,40.8306884765625,1.4561352244712424,-0.001576371374540031,0.0,step_1.5_rest
61.116666666,33.99336242675781,40.830684661865234,1.4561412831904783,-0.002474091947078705,0.0,step_1.5_rest
61.133333333,33.99335861206055,40.8306884765625,1.456148479608362,-7.707901204412337e-06,0.0,step_1.5_rest
61.149999999,33.993343353271484,40.8306884765625,1.4561655897777075,0.0020999719854444265,0.0,step_1.5_rest
61.166666666,33.993370056152344,40.83068084716797,1.4561294741570943,-0.0017573687946423888,0.0,step_1.5_rest
61.183333333,33.993385314941406,40.8306770324707,1.4561053724991782,-0.0034549196716398,0.0,step_1.5_rest
61.199999999,33.993438720703125,40.83066940307617,1.4560362182847675,-0.004083998966962099,0.0,step_1.5_rest
61.216666666,33.99338150024414,40.83068084716797,1.4561146423724107,-0.000324056891258806,0.0,step_1.5_rest
61.233333333,33.99342346191406,40.83066940307617,1.4560566481350243,-0.007117536384612322,0.0,step_1.5_rest
61.249999999,33.99333190917969,40.83068084716797,1.4561497613236132,0.001690971665084362,0.0,step_1.5_rest
61.266666666,33.99340057373047,40.83066940307617,1.4560783784038815,-0.002643162850290537,0.0,step_1.5_rest
61.283333333,33.993404388427734,40.83066940307617,1.4560702388155071,-5.227896963333478e-06,0.0,step_1.5_rest
61.299999999,33.993404388427734,40.830665588378906,1.4560648058575816,-0.0016773948445916176,0.0,step_1.5_rest
61.316666666,33.993343353271484,40.83067321777344,1.456140034475609,0.0010617857333272696,0.0,step_1.5_rest
61.333333333,33.99341583251953,40.830665588378906,1.4560704065033407,-0.0027498339768499136,0.0,step_1.5_rest
61.349999999,33.99343490600586,40.830657958984375,1.4560301520116357,-0.0020892673637717962,0.0,step_1.5_rest
61.366666666,33.99343490600586,40.830657958984375,1.4560290473348947,-0.0002708706306293607,0.0,step_1.5_rest
61.383333333,33.99345779418945,40.83064651489258,1.4559939050821793,-0.0021306893322616816,0.0,step_1.5_rest
61.399999999,33.993412017822266,40.830657958984375,1.45605026530102,0.0056642391718924046,0.0,step_1.5_rest
61.416666666,33.993473052978516,40.83064651489258,1.4559745836930773,-0.0015979692107066512,0.0,step_1.5_rest
61.433333333,33.99347686767578,40.83064651489258,1.455965148307856,-0.00038963119732216,0.0,step_1.5_rest
61.449999999,33.99347686767578,40.83064651489258,1.45596498999645,-2.8484989798016613e-06,0.0,step_1.5_rest
61.466666666,33.99347686767578,40.83064270019531,1.455962114913996,0.00015394692309200764,0.0,step_1.5_rest
61.483333333,33.99347686767578,40.83064270019531,1.4559595667679972,9.789187060960103e-06,0.0,step_1.5_rest
61.499999999,33.99346160888672,40.83065414428711,1.455986700461154,0.002125335158780217,0.0,step_1.5_rest
61.516666666,33.993492126464844,40.83064270019531,1.4559349814795584,0.002593704964965582,0.0,step_1.5_rest
61.533333333,33.99348449707031,40.83064270019531,1.4559501396632213,-0.00205222493968904,0.0,step_1.5_rest
61.549999999,33.99347686767578,40.83064651489258,1.4559627591770554,-0.0016100091161206365,0.0,step_1.5_rest
61.566666666,33.993507385253906,40.83063888549805,1.455921710809238,-0.0010413281852379441,0.0,step_1.5_rest
61.583333333,33.99350357055664,40.83063888549805,1.4559288970750652,-0.00025671240291558206,0.0,step_1.5_rest
61.599999999,33.99351501464844,40.83063888549805,1.4559158018563243,0.00012639880878850818,0.0,step_1.5_rest
61.616666666,33.99351501464844,40.83063888549805,1.4559212430497908,-0.002820501336827874,0.0,step_1.5_rest
61.633333333,33.99351119995117,40.83063888549805,1.4559274684222576,-0.00030205948860384524,0.0,step_1.5_rest
61.649999999,33.993499755859375,40.83064651489258,1.455950466375749,-0.0043909186497330666,0.0,step_1.5_rest
61.666666666,33.993492126464844,40.83064270019531,1.45595430240606,0.0008111599599942565,0.0,step_1.5_rest
61.683333333,33.99349594116211,40.83064270019531,1.4559514277553596,4.793507287104148e-06,0.0,step_1.5_rest
61.699999999,33.99348831176758,40.830650329589844,1.4559704218394591,0.0025069997645914555,0.0,step_1.5_rest
61.716666666,33.99352264404297,40.83064270019531,1.4559305141423176,-0.003151163225993514,0.0,step_1.5_rest
61.733333333,33.993492126464844,40.83065414428711,1.455983349991743,-0.006929452531039715,0.0,step_1.5_rest
61.749999999,33.99349594116211,40.83065414428711,1.4559800166816022,-0.00028618736541830003,0.0,step_1.5_rest
61.766666666,33.993499755859375,40.830650329589844,1.455972661512116,-0.0016564400866627693,0.0,step_1.5_rest
61.783333333,33.99343490600586,40.83066177368164,1.45604818573567,0.0010333377867937088,0.0,step_1.5_rest
61.799999999,33.993507385253906,40.83064651489258,1.4559691340804786,-0.002931570168584585,0.0,step_1.5_rest
61.816666666,33.9935302734375,40.83063888549805,1.4559365790473155,-0.004562860354781151,0.0,step_1.5_rest
61.833333333,33.99348831176758,40.830650329589844,1.4559825653283125,0.004480802919715643,0.0,step_1.5_rest
61.849999999,33.993446350097656,40.83065414428711,1.4560467725576856,0.0047685871832072735,0.0,step_1.5_rest
61.866666666,33.993431091308594,40.830650329589844,1.4560651057058032,-6.636128091486171e-05,0.0,step_1.5_rest
61.883333333,33.99343490600586,40.830650329589844,1.456061455450883,-2.2828623968962347e-06,0.0,step_1.5_rest
61.899999999,33.993438720703125,40.830650329589844,1.4560547438307148,-0.0018286965787410736,0.0,step_1.5_rest
61.916666666,33.993408203125,40.83065414428711,1.4560927363441196,0.0008683135383762419,0.0,step_1.5_rest
61.933333333,33.99343490600586,40.830650329589844,1.4560544176319776,-0.000965289946179837,0.0,step_1.5_rest
61.949999999,33.993431091308594,40.830650329589844,1.4560600088571358,-0.0012800475815311074,0.0,step_1.5_rest
61.966666666,33.9933967590332,40.830657958984375,1.4561051980409407,0.0029523407574743032,0.0,step_1.5_rest
61.983333333,33.99348068237305,40.83063888549805,1.4560087648756546,-0.004136811941862106,0.0,step_1.5_rest
61.999999999,33.993412017822266,40.83065414428711,1.4560953109930146,0.0008638235740363598,0.0,step_1.5_rest
62.016666666,33.99344253540039,40.83064651489258,1.4560451584539722,0.014583321288228035,0.0,step_1.5_rest
62.033333333,33.99348831176758,40.83064651489258,1.4560207315682974,-0.0025363191962242126,0.0,step_1.5_rest
62.049999999,33.993499755859375,40.83064651489258,1.4560052369458982,-0.0017735724104568362,0.0,step_1.5_rest
62.066666666,33.99350357055664,40.83064651489258,1.4559996546464617,0.00014997758262325078,0.0,step_1.5_rest
62.083333333,33.99350357055664,40.83064651489258,1.4559974058860046,-0.0018958923174068332,0.0,step_1.5_rest
62.099999999,33.99346923828125,40.830657958984375,1.4560469138063579,0.0009816945530474186,0.0,step_1.5_rest
62.116666666,33.99346160888672,40.830657958984375,1.4560590383888807,0.001476501813158393,0.0,step_1.5_rest
62.133333333,33.99348068237305,40.83065414428711,1.4560432394727272,0.000824728689622134,0.0,step_1.5_rest
62.149999999,33.993499755859375,40.83064651489258,1.456017388834974,-0.0027651404961943626,0.0,step_1.5_rest
62.166666666,33.99342727661133,40.83066177368164,1.4560994537006402,0.0025367876514792442,0.0,step_1.5_rest
62.183333333,33.99348449707031,40.830650329589844,1.4560191260754123,-0.002990379696711898,0.0,step_1.5_rest
62.199999999,33.99348831176758,40.83064651489258,1.4560117891860005,1.376164050270745e-06,0.0,step_1.5_rest
62.216666666,33.99346923828125,40.830650329589844,1.4560367018439868,-0.0002842790854629129,0.0,step_1.5_rest
62.233333333,33.993473052978516,40.830650329589844,1.4560290381126988,0.00012262765085324645,0.0,step_1.5_rest
62.249999999,33.993473052978516,40.830650329589844,1.4560298226239985,0.0008172220550477505,0.0,step_1.5_rest
62.266666666,33.99348449707031,40.83064651489258,1.4560106690460173,0.0001594874047441408,0.0,step_1.5_rest
62.283333333,33.993507385253906,40.83064270019531,1.4559782433651236,-0.002216933062300086,0.0,step_1.5_rest
62.299999999,33.99346160888672,40.83065414428711,1.4560430866219425,0.003773801727220416,0.0,step_1.5_rest
62.316666666,33.9935417175293,40.83063888549805,1.4559455004442619,-0.003016121918335557,0.0,step_1.5_rest
62.333333333,33.99354934692383,40.83063507080078,1.4559314540402224,-0.0012983815977349877,0.0,step_1.5_rest
62.349999999,33.993595123291016,40.83062744140625,1.4558723714161252,-0.004281096160411835,0.0,step_1.5_rest
62.366666666,33.993568420410156,40.83063888549805,1.4559175643241757,-0.0030200504697859287,0.0,step_1.5_rest
62.383333333,33.99361038208008,40.83062744140625,1.4558540218183753,-0.002342281164601445,0.0,step_1.5_rest
62.399999999,33.993614196777344,40.83062744140625,1.4558460259091683,0.00032222969457507133,0.0,step_1.5_rest
62.416666666,33.993621826171875,40.830631256103516,1.4558393332203408,-0.001543208141811192,0.0,step_1.5_rest
62.433333333,33.99360275268555,40.830631256103516,1.455865823133052,1.5358322343672626e-05,0.0,step_1.5_rest
62.449999999,33.99361801147461,40.830631256103516,1.4558471548812144,-9.562211744196247e-06,0.0,step_1.5_rest
62.466666666,33.993621826171875,40.830631256103516,1.4558420312754956,-0.0019074765732511878,0.0,step_1.5_rest
62.483333333,33.993595123291016,40.83063507080078,1.4558794030091156,0.0008636964485049248,0.0,step_1.5_rest
62.499999999,33.993614196777344,40.83063507080078,1.4558583268975702,-0.0013270972995087504,0.0,step_1.5_rest
62.516666666,33.99360275268555,40.83063507080078,1.4558811569657486,-8.865058043738827e-05,0.0,step_1.5_rest
62.533333333,33.993629455566406,40.83063507080078,1.4558441035957017,-0.0016616812208667397,0.0,step_1.5_rest
62.549999999,33.99361038208008,40.83063507080078,1.4558710950860512,0.0007759998552501202,0.0,step_1.5_rest
62.566666666,33.99361038208008,40.83063888549805,1.455868061600897,-1.6021356714190915e-05,0.0,step_1.5_rest
62.583333333,33.993629455566406,40.83063507080078,1.4558380541003095,-0.002162222284823656,0.0,step_1.5_rest
62.599999999,33.99362564086914,40.83063507080078,1.4558468376428118,-0.001153236604295671,0.0,step_1.5_rest
62.616666666,33.993621826171875,40.83063507080078,1.4558474721156955,-4.7632885980419815e-05,0.0,step_1.5_rest
62.633333333,33.99358367919922,40.83063888549805,1.455908309065794,0.0003244963299948722,0.0,step_1.5_rest
62.649999999,33.993614196777344,40.83063507080078,1.455863917492483,-0.0012468581553548574,0.0,step_1.5_rest
62.666666666,33.99363327026367,40.830631256103516,1.4558331074486546,-0.0022702799178659916,0.0,step_1.5_rest
62.683333333,33.993595123291016,40.83063507080078,1.4558859640288822,0.0016272891080006957,0.0,step_1.5_rest
62.699999999,33.99357604980469,40.83063507080078,1.4559159786200597,0.002193476539105177,0.0,step_1.5_rest
62.716666666,33.99357223510742,40.83063507080078,1.455919170873588,4.498986982071074e-06,0.0,step_1.5_rest
62.733333333,33.99357604980469,40.83063507080078,1.4559063933430745,0.00015297430218197405,0.0,step_1.5_rest
62.749999999,33.99360656738281,40.830631256103516,1.4558658475807351,-0.001947498065419495,0.0,step_1.5_rest
62.766666666,33.99354553222656,40.83063888549805,1.4559394413712092,0.002095992211252451,0.0,step_1.5_rest
62.783333333,33.99358367919922,40.83062744140625,1.4558841870157024,9.756801591720432e-05,0.0,step_1.5_rest
62.799999999,33.993587493896484,40.830631256103516,1.4558785987496226,-0.0012148898094892502,0.0,step_1.5_rest
62.816666666,33.99357223510742,40.83062744140625,1.455904163681782,-0.00018755299970507622,0.0,step_1.5_rest
62.833333333,33.993568420410156,40.83062744140625,1.4559122924027106,0.003075841348618269,0.0,step_1.5_rest
62.849999999,33.99359893798828,40.83062744140625,1.4558778134660382,-0.0019069546833634377,0.0,step_1.5_rest
62.866666666,33.99359893798828,40.830631256103516,1.4558787568831317,0.00043895302223972976,0.0,step_1.5_rest
62.883333333,33.993614196777344,40.83062744140625,1.455860239718799,-0.002307472052052617,0.0,step_1.5_rest
62.899999999,33.99356460571289,40.83063888549805,1.4559281241049356,0.00014666083734482527,0.0,step_1.5_rest
62.916666666,33.99357223510742,40.83063507080078,1.4559175656952934,-0.00023055600468069315,0.0,step_1.5_rest
62.933333333,33.9935417175293,40.83065414428711,1.4559624415994008,-0.00506568094715476,0.0,step_1.5_rest
62.949999999,33.99354934692383,40.83065414428711,1.4559517359191774,-2.7097661586594768e-05,0.0,step_1.5_rest
62.966666666,33.993553161621094,40.83065414428711,1.4559456594322384,-0.001647596014663577,0.0,step_1.5_rest
62.983333333,33.99351501464844,40.830657958984375,1.4559983603798161,0.0005258552846498787,0.0,step_1.5_rest
62.999999999,33.993553161621094,40.83065414428711,1.4559501398135897,-0.001316589885391295,0.0,step_1.5_rest
63.016666666,33.99357604980469,40.83064651489258,1.4559172611297502,-0.0007085448014549911,0.0,step_1.5_rest
63.033333333,33.99358367919922,40.83064651489258,1.455905599893944,-0.0004230065969750285,0.0,step_1.5_rest
63.049999999,33.993560791015625,40.830650329589844,1.4559335264248128,-0.0002820594236254692,0.0,step_1.5_rest
63.066666666,33.99357986450195,40.83064651489258,1.4559001678721566,-0.002215599175542593,0.0,step_1.5_rest
63.083333333,33.993560791015625,40.83064651489258,1.4559202913028004,-5.3425534133566543e-05,0.0,step_1.5_rest
63.099999999,33.993553161621094,40.83064651489258,1.4559292324124693,0.0037594037130475044,0.0,step_1.5_rest
63.116666666,33.99356460571289,40.83064651489258,1.4559127774413383,0.00016648424207232893,0.0,step_1.5_rest
63.133333333,33.99356460571289,40.83064651489258,1.4559134123687092,-5.311741915647872e-05,0.0,step_1.5_rest
63.149999999,33.99356460571289,40.83064651489258,1.4559151579493905,-9.382881216879468e-06,0.0,step_1.5_rest
63.166666666,33.993560791015625,40.83064651489258,1.4559207667850955,1.2013331797788851e-05,0.0,step_1.5_rest
63.183333333,33.993560791015625,40.83064651489258,1.455917892386784,-8.269158570328727e-06,0.0,step_1.5_rest
63.199999999,33.99356460571289,40.83064651489258,1.4559107054495979,0.0002158243878511712,0.0,step_1.5_rest
63.216666666,33.99357223510742,40.83064651489258,1.4559003080910848,-0.001121657551266253,0.0,step_1.5_rest
63.233333333,33.99357223510742,40.83064651489258,1.4558925045478324,0.00014069770986679941,0.0,step_1.5_rest
63.249999999,33.99358367919922,40.83064270019531,1.4558725406726973,-0.0010084001114591956,0.0,step_1.5_rest
63.266666666,33.99354553222656,40.830650329589844,1.455925872974474,0.004702909849584103,0.0,step_1.5_rest
63.283333333,33.99361038208008,40.83063888549805,1.4558450820661826,-0.001758182537741959,0.0,step_1.5_rest
63.299999999,33.99361038208008,40.83063507080078,1.4558454003803811,-0.0016635577194392681,0.0,step_1.5_rest
63.316666666,33.993614196777344,40.83063507080078,1.4558370849194093,0.00015547519433312118,0.0,step_1.5_rest
63.333333333,33.99360275268555,40.83063888549805,1.4558613605983994,-0.00026234830147586763,0.0,step_1.5_rest
63.349999999,33.993629455566406,40.830631256103516,1.4558220860265838,0.0023499547969549894,0.0,step_1.5_rest
63.366666666,33.99360275268555,40.83063888549805,1.4558651796472684,0.0036955459509044886,0.0,step_1.5_rest
63.383333333,33.993621826171875,40.83063888549805,1.4558437952774703,-0.0019879054743796587,0.0025,turn90_0
63.399999999,33.99362564086914,40.83063888549805,1.455840770751015,-0.0023934035561978817,0.06405376500828425,turn90_0
63.416666666,33.993614196777344,40.83063888549805,1.4558581774559074,0.0009002182632684708,0.09657372499481426,turn90_0
63.433333333,33.99360275268555,40.83063888549805,1.4558835560759442,-0.00022007791267242283,0.12913390751185944,turn90_0
63.449999999,33.99361038208008,40.83063888549805,1.4558785991960785,0.0009945047786459327,0.16771995499715558,turn90_0
63.466666666,33.993614196777344,40.83063888549805,1.4558750896286183,-1.879489173006732e-05,0.20207947999500903,turn90_0
63.483333333,33.99360275268555,40.83064270019531,1.4558990484259844,-0.00030418773530982435,0.2490995400052634,turn90_0
63.499999999,33.99362564086914,40.83063888549805,1.4558703104211344,-0.003287044120952487,0.2984183325037884,turn90_0
63.516666666,33.993507385253906,40.830650329589844,1.4559808023809864,0.0047493926249444485,0.3451981899974635,turn90_0
63.533333333,33.99353790283203,40.830650329589844,1.455953350138723,-0.002758101560175419,0.3781489625084214,turn90_0
63.549999999,33.99353790283203,40.830650329589844,1.4559539846912437,-0.001343058655038476,0.4239112450063112,turn90_0
63.566666666,33.9935188293457,40.83065414428711,1.4561793115169757,0.03478164225816727,0.4648075600102311,turn90_0
63.583333333,33.993553161621094,40.8306884765625,1.4569190158283176,0.0668446272611618,0.5007737674981763,turn90_0
63.599999999,33.99350357055664,40.830745697021484,1.458251299730584,0.09292583912611008,0.5336981124941667,turn90_0
63.616666666,33.99348068237305,40.83066940307617,1.460089847215081,0.13241399824619293,0.5653477175014268,turn90_0
63.633333333,33.99346160888672,40.83066177368164,1.4625512315580291,0.17291784286499023,0.5949391625012503,turn90_0
63.649999999,33.99339294433594,40.83066177368164,1.465623916619784,0.20481084287166595,0.6318153475053259,turn90_0
63.666666666,33.993438720703125,40.830726623535156,1.469349923505553,0.25351718068122864,0.6780445450107799,turn90_0
63.683333333,33.99337387084961,40.83077621459961,1.4739365629612686,0.30277422070503235,0.7323693949996959,turn90_0
63.699999999,33.9932975769043,40.830780029296875,1.4792772274819634,0.34498438239097595,0.764016032507643,turn90_0
63.716666666,33.99327850341797,40.83082580566406,1.4852747064287246,0.38591647148132324,0.8171103225044498,turn90_0
63.733333333,33.9932861328125,40.830841064453125,1.4920076938635363,0.41841527819633484,0.8686292424949351,turn90_0
63.749999999,33.993263244628906,40.83102035522461,1.499047983980755,0.4342334568500519,0.901823612502485,turn90_0
63.766666666,33.99330139160156,40.83106994628906,1.5066844871065803,0.4847795069217682,0.951348612497386,turn90_0
63.783333333,33.993282318115234,40.83123016357422,1.5148568267182227,0.5019739270210266,0.984574929997907,turn90_0
63.799999999,33.99324035644531,40.8314094543457,1.5234906021280876,0.5317615866661072,1.0231179350097954,turn90_0
63.816666666,33.99320983886719,40.831539154052734,1.5326585630816758,0.5756325125694275,1.0596101350069511,turn90_0
63.833333333,33.993186950683594,40.831687927246094,1.5425598385197414,0.6107914447784424,1.1051248874986777,turn90_0
63.849999999,33.99313735961914,40.8317985534668,1.5532022689899603,0.6842827200889587,1.1474408299995411,turn90_0
63.866666666,33.99318313598633,40.8319091796875,1.5647062379146761,0.6978949308395386,1.190074917494203,turn90_0
63.883333333,33.993125915527344,40.83200454711914,1.5765324860266519,0.7282959818840027,1.2,turn90_0
63.899999999,33.99306106567383,40.83216857910156,1.5889981970993754,0.7702648639678955,1.2,turn90_0
63.916666666,33.99302673339844,40.83244705200195,1.602108372204076,0.8090208172798157,1.2,turn90_0
63.933333333,33.99296188354492,40.832820892333984,1.6157802843726532,0.8346401453018188,1.2,turn90_0
63.949999999,33.99286651611328,40.83302688598633,1.630037264730364,0.8825640082359314,1.2,turn90_0
63.966666666,33.99281692504883,40.83333969116211,1.6450404043341023,0.9261195659637451,1.2,turn90_0
